source	target	mor	confidenceLevel	resource
fruR	SL3466	1	Weak	RegPrecise
fruR	SL4183	1	Weak	RegPrecise
fruR	SL4184	1	Weak	RegPrecise
fruR	SL4185	1	Weak	RegPrecise
fruR	SL1885	1	Weak	RegPrecise
fruR	SL1884	1	Weak	RegPrecise
fruR	SL4415	1	Weak	RegPrecise
fruR	SL2328	1	Weak	RegPrecise
fruR	SL2327	1	Weak	RegPrecise
fruR	SL2326	1	Weak	RegPrecise
fruR	SL2325	1	Weak	RegPrecise
fruR	SL2324	1	Weak	RegPrecise
fruR	SL2323.S	1	Weak	RegPrecise
fruR	SL2322	1	Weak	RegPrecise
fruR	SL2321	1	Weak	RegPrecise
fruR	SL2320	1	Weak	RegPrecise
fruR	SL2319	1	Weak	RegPrecise
fruR	SL2318	1	Weak	RegPrecise
fruR	SL4081	1	Weak	RegPrecise
fruR	SL1290	1	Weak	RegPrecise
fruR	SL3704	1	Weak	RegPrecise
fruR	SL3705	1	Weak	RegPrecise
fruR	SL3706	1	Weak	RegPrecise
fucR	SL2974	1	Strong	RegPrecise
fucR	SL2973	1	Strong	RegPrecise
fur	SL1935	-1	Weak	RegPrecise
fur	SL0364	-1	Weak	RegPrecise
fur	SL2777	-1	Weak	RegPrecise
fur	SL1950	-1	Weak	RegPrecise
fur	SL1587	-1	Weak	RegPrecise
fur	SL0693	-1	Weak	RegPrecise
fur	SL3505	-1	Weak	RegPrecise
fur	SL3506	-1	Weak	RegPrecise
fur	SL3507	-1	Weak	RegPrecise
fur	SL0592	-1	Weak	RegPrecise
fur	SL0591	-1	Weak	RegPrecise
fur	SL0590	-1	Weak	RegPrecise
fur	SL0593	-1	Weak	RegPrecise
fur	SL0594	-1	Weak	RegPrecise
fur	SL0191	-1	Weak	RegPrecise
fur	SL4552	-1	Weak	RegPrecise
fur	SL1369	-1	Weak	RegPrecise
fur	SL1370	-1	Weak	RegPrecise
fur	SL1371	-1	Weak	RegPrecise
fur	SL1372	-1	Weak	RegPrecise
fur	SL1373	-1	Weak	RegPrecise
fur	SL1374	-1	Weak	RegPrecise
fur	SL4551	-1	Weak	RegPrecise
fur	SL4550	-1	Weak	RegPrecise
fur	SL2861	-1	Weak	RegPrecise
fur	SL2862	-1	Weak	RegPrecise
fur	SL2863	-1	Weak	RegPrecise
fur	SL0772	-1	Weak	RegPrecise
fur	SL1346	-1	Weak	RegPrecise
fur	SL3444	-1	Weak	RegPrecise
fur	SL3443	-1	Weak	RegPrecise
fur	SL3546	-1	Weak	RegPrecise
fur	SL1586	-1	Weak	RegPrecise
fur	SL4055	-1	Weak	RegPrecise
fur	SL0595	-1	Weak	RegPrecise
fur	SL0596	-1	Weak	RegPrecise
fur	SL0597	-1	Weak	RegPrecise
fur	SL0598	-1	Weak	RegPrecise
fur	SL0599	-1	Weak	RegPrecise
fur	SL2408	-1	Weak	RegPrecise
fur	SL3214	-1	Weak	RegPrecise
fur	SL0831	-1	Weak	RegPrecise
fur	SL2199	-1	Weak	RegPrecise
fur	SL3159	-1	Weak	RegPrecise
fur	SL3158	-1	Weak	RegPrecise
fur	SL2773	-1	Weak	RegPrecise
fur	SL2774	-1	Weak	RegPrecise
fur	SL2775	-1	Weak	RegPrecise
fur	SL2776	-1	Weak	RegPrecise
galR/GalS	SL2191	-1	Weak	RegPrecise
galR/GalS	SL3091	-1	Weak	RegPrecise
galR/GalS	SL3011	-1	Weak	RegPrecise
galR/GalS	SL0776	-1	Weak	RegPrecise
galR/GalS	SL0775	-1	Weak	RegPrecise
galR/GalS	SL0774	-1	Weak	RegPrecise
galR/GalS	SL0773	-1	Weak	RegPrecise
gcvA	SL3055	-1	Strong	RegPrecise
gcvA	SL3054	-1	Strong	RegPrecise
gcvA	SL3053	-1	Strong	RegPrecise
gcvA	SL2982	-1	Strong	RegPrecise
glpR	SL3523	-1	Strong	RegPrecise
glpR	SL3526	-1	Strong	RegPrecise
glpR	SL2283	-1	Strong	RegPrecise
glpR	SL2282	-1	Strong	RegPrecise
glpR	SL2284	-1	Strong	RegPrecise
glpR	SL2285	-1	Strong	RegPrecise
glpR	SL2286	-1	Strong	RegPrecise
glpR	SL4087	-1	Strong	RegPrecise
glpR	SL4086	-1	Strong	RegPrecise
glpR	SL4085	-1	Strong	RegPrecise
glpR	SL3525	-1	Strong	RegPrecise
glpR	SL3524	-1	Strong	RegPrecise
gntR	SL1885	-1	Strong	RegPrecise
gntR	SL1884	-1	Strong	RegPrecise
gntR	SL3542	-1	Strong	RegPrecise
gntR	SL3541	-1	Strong	RegPrecise
gntR	SL4485	-1	Strong	RegPrecise
gntR	SL3512	-1	Strong	RegPrecise
gntR	SL4484	-1	Strong	RegPrecise
gntR	SL4483	-1	Strong	RegPrecise
gntR	SL4482	-1	Strong	RegPrecise
gntR	SL4481	-1	Strong	RegPrecise
hexR	SL1886	-1	Strong	RegPrecise
hexR	SL3500	-1	Strong	RegPrecise
hexR	SL1887	-1	Strong	RegPrecise
hexR	SL0708	-1	Strong	RegPrecise
hutC	SL0787	-1	Strong	RegPrecise
hutC	SL0788	-1	Strong	RegPrecise
hutC	SL0789	-1	Strong	RegPrecise
iclR	SL4183	-1	Strong	RegPrecise
iclR	SL4184	-1	Strong	RegPrecise
iclR	SL4185	-1	Strong	RegPrecise
idnR	SL4484	1	Weak	RegPrecise
idnR	SL4483	1	Weak	RegPrecise
idnR	SL4482	1	Weak	RegPrecise
idnR	SL4481	1	Weak	RegPrecise
idnR	SL4485	1	Weak	RegPrecise
ilvY	SL3908	-1	Weak	RegPrecise
ilvY	SL3909	-1	Weak	RegPrecise
iscR	SL3511	1	Weak	RegPrecise
iscR	SL0204.S	1	Weak	RegPrecise
iscR	SL2544	1	Weak	RegPrecise
iscR	SL2543	1	Weak	RegPrecise
iscR	SL2542	1	Weak	RegPrecise
iscR	SL2541	1	Weak	RegPrecise
iscR	SL2540	1	Weak	RegPrecise
iscR	SL2539	1	Weak	RegPrecise
iscR	SL2538	1	Weak	RegPrecise
iscR	SL2537	1	Weak	RegPrecise
kdgR	SL3612	-1	Weak	RegPrecise
kdgR	SL2013	-1	Weak	RegPrecise
kdgR	SL1349	-1	Weak	RegPrecise
kdgR	SL3018	-1	Weak	RegPrecise
kdgR	SL3017	-1	Weak	RegPrecise
kdgR	SL4468	-1	Weak	RegPrecise
kdgR	SL4263	-1	Weak	RegPrecise
kdgR	SL4395	-1	Weak	RegPrecise
kdgR	SL1378	-1	Weak	RegPrecise
kdgR	SL1931	-1	Weak	RegPrecise
kdgR	SL1348	-1	Weak	RegPrecise
kdgR	SL4054	-1	Weak	RegPrecise
kdgR	SL4053	-1	Weak	RegPrecise
kdgR	SL4052	-1	Weak	RegPrecise
kdgR	SL1884	-1	Weak	RegPrecise
leuO	SL2944	1	Strong	RegPrecise
leuO	SL2943	1	Strong	RegPrecise
leuO	SL2942	1	Strong	RegPrecise
leuO	SL2941	1	Strong	RegPrecise
leuO	SL2940	1	Strong	RegPrecise
leuO	SL2939	1	Strong	RegPrecise
leuO	SL2938	1	Strong	RegPrecise
leuO	SL2937	1	Strong	RegPrecise
lexA	SL3951	-1	Strong	RegPrecise
lexA	SL2829	-1	Strong	RegPrecise
lexA	SL2828	-1	Strong	RegPrecise
lexA	SL1071	-1	Strong	RegPrecise
lexA	SL0313	-1	Strong	RegPrecise
lexA	SL4237	-1	Strong	RegPrecise
lexA	SL4238	-1	Strong	RegPrecise
lexA	SL0960	-1	Strong	RegPrecise
lexA	SL1321	-1	Strong	RegPrecise
lexA	SL2684	-1	Strong	RegPrecise
lexA	SL1162	-1	Strong	RegPrecise
lexA	SL1895	-1	Strong	RegPrecise
lexA	SL1894	-1	Strong	RegPrecise
lexA	SL1882	-1	Strong	RegPrecise
lexA	SL4256	-1	Strong	RegPrecise
lexA	SL0821	-1	Strong	RegPrecise
lexA	SL1309	-1	Strong	RegPrecise
lexA	SL3212	-1	Strong	RegPrecise
lexA	SL1056	-1	Strong	RegPrecise
lexA	SL2621	-1	Strong	RegPrecise
lexA	SL1019	-1	Strong	RegPrecise
lexA	PSLT055	-1	Strong	RegPrecise
lexA	PSLT054	-1	Strong	RegPrecise
lexA	SL4523	-1	Strong	RegPrecise
lexA	SL4254	-1	Strong	RegPrecise
lexA	SL0097	-1	Strong	RegPrecise
lexA	SL1998	-1	Strong	RegPrecise
lexA	SL1997	-1	Strong	RegPrecise
lexA	SL2061	-1	Strong	RegPrecise
lexA	SL3969	-1	Strong	RegPrecise
lldR	SL3692	-1	Weak	RegPrecise
lldR	SL3693	-1	Weak	RegPrecise
lldR	SL3694	-1	Weak	RegPrecise
lsrR	SL4074	-1	Strong	RegPrecise
lsrR	SL4075	-1	Strong	RegPrecise
lsrR	SL4076	-1	Strong	RegPrecise
lsrR	SL4077	-1	Strong	RegPrecise
lsrR	SL4078	-1	Strong	RegPrecise
lsrR	SL4079.S	-1	Strong	RegPrecise
lsrR	SL4073	-1	Strong	RegPrecise
lsrR	SL4072	-1	Strong	RegPrecise
marR	SL1520	-1	Strong	RegPrecise
marR	SL1519.S	-1	Strong	RegPrecise
marR	SL1518	-1	Strong	RegPrecise
metJ	SL0602	-1	Strong	RegPrecise
metJ	SL4099	-1	Strong	RegPrecise
metJ	SL0608	-1	Strong	RegPrecise
metJ	SL0609	-1	Strong	RegPrecise
metJ	SL4182	-1	Strong	RegPrecise
metJ	SL0245	-1	Strong	RegPrecise
metJ	SL3964	-1	Strong	RegPrecise
metJ	SL4100	-1	Strong	RegPrecise
metJ	SL4101	-1	Strong	RegPrecise
metJ	SL4105	-1	Strong	RegPrecise
metJ	SL3965	-1	Strong	RegPrecise
metJ	SL3161	-1	Strong	RegPrecise
metJ	SL0603	-1	Strong	RegPrecise
metJ	SL3090	-1	Strong	RegPrecise
metR	SL3964	-1	Weak	RegPrecise
metR	SL3965	-1	Weak	RegPrecise
metR	SL2555	-1	Weak	RegPrecise
metR	SL2817	-1	Weak	RegPrecise
metR	SL2556	-1	Weak	RegPrecise
metR	SL4105	-1	Weak	RegPrecise
metR	SL4182	-1	Weak	RegPrecise
metR	SL4188.S	-1	Weak	RegPrecise
mntR	SL2408	-1	Strong	RegPrecise
mntR	SL0835	-1	Strong	RegPrecise
mntR	SL0836	-1	Strong	RegPrecise
mntR	SL2861	-1	Strong	RegPrecise
mntR	SL2862	-1	Strong	RegPrecise
mntR	SL2863	-1	Strong	RegPrecise
mntR	SL2864	-1	Strong	RegPrecise
mntR	SL1834	-1	Strong	RegPrecise
modE	SL0802	-1	Weak	RegPrecise
modE	SL0803	-1	Weak	RegPrecise
modE	SL0804	-1	Weak	RegPrecise
modE	SL0805	-1	Weak	RegPrecise
modE	SL0806	-1	Weak	RegPrecise
modE	SL3151	-1	Weak	RegPrecise
modE	SL0964	-1	Weak	RegPrecise
modE	SL0965	-1	Weak	RegPrecise
modE	SL0966	-1	Weak	RegPrecise
modE	SL3142	-1	Weak	RegPrecise
modE	SL3141	-1	Weak	RegPrecise
modE	SL0783	-1	Weak	RegPrecise
modE	SL2261	-1	Weak	RegPrecise
modE	SL2260	-1	Weak	RegPrecise
modE	SL2259	-1	Weak	RegPrecise
modE	SL2258	-1	Weak	RegPrecise
modE	SL2257	-1	Weak	RegPrecise
modE	SL2256	-1	Weak	RegPrecise
modE	SL2255	-1	Weak	RegPrecise
modE	SL2254	-1	Weak	RegPrecise
modE	SL2253	-1	Weak	RegPrecise
modE	SL2252	-1	Weak	RegPrecise
modE	SL2251	-1	Weak	RegPrecise
modE	SL2250	-1	Weak	RegPrecise
modE	SL2249	-1	Weak	RegPrecise
modE	SL2248	-1	Weak	RegPrecise
modE	SL2247	-1	Weak	RegPrecise
mprA	SL0476	-1	Strong	RegPrecise
mprA	SL0475	-1	Strong	RegPrecise
mprA	SL2813	-1	Strong	RegPrecise
mprA	SL2814	-1	Strong	RegPrecise
mprA	SL2815	-1	Strong	RegPrecise
nadR	SL2641	-1	Strong	RegPrecise
nadR	SL0756	-1	Strong	RegPrecise
nadR	SL0757	-1	Strong	RegPrecise
nadR	SL1004	-1	Strong	RegPrecise
nagC	SL0685	-1	Weak	RegPrecise
nagC	SL0684	-1	Weak	RegPrecise
nagC	SL0683	-1	Weak	RegPrecise
nagC	SL0682	-1	Weak	RegPrecise
nagC	SL0681	-1	Weak	RegPrecise
nagC	SL1830	-1	Weak	RegPrecise
nagC	SL1831	-1	Weak	RegPrecise
nagC	SL1832	-1	Weak	RegPrecise
nagC	SL1312	-1	Weak	RegPrecise
nagC	SL1313	-1	Weak	RegPrecise
nagC	SL1314	-1	Weak	RegPrecise
nagC	SL1315	-1	Weak	RegPrecise
nagC	SL1316	-1	Weak	RegPrecise
nagC	SL1317	-1	Weak	RegPrecise
nagC	SL3091	-1	Weak	RegPrecise
nagC	SL3862	-1	Weak	RegPrecise
nagC	SL3861	-1	Weak	RegPrecise
nanR	SL3339	-1	Weak	RegPrecise
nanR	SL3338	-1	Weak	RegPrecise
nanR	SL3337	-1	Weak	RegPrecise
nanR	SL3336	-1	Weak	RegPrecise
nanR	SL3335	-1	Weak	RegPrecise
narP	SL0075	1	Weak	RegPrecise
narP	SL0076	1	Weak	RegPrecise
narP	SL0077	1	Weak	RegPrecise
narP	SL0078	1	Weak	RegPrecise
narP	SL1764	1	Weak	RegPrecise
narP	SL1763	1	Weak	RegPrecise
narP	SL1762	1	Weak	RegPrecise
narP	SL1761	1	Weak	RegPrecise
narP	SL4399	1	Weak	RegPrecise
narP	SL2473	1	Weak	RegPrecise
narP	SL2474	1	Weak	RegPrecise
narP	SL1570	1	Weak	RegPrecise
narP	SL1569	1	Weak	RegPrecise
narP	SL1568	1	Weak	RegPrecise
narP	SL1732	1	Weak	RegPrecise
narP	SL1749	1	Weak	RegPrecise
narP	SL0781	1	Weak	RegPrecise
narP	SL0782	1	Weak	RegPrecise
narP	SL0783	1	Weak	RegPrecise
narP	SL1766	1	Weak	RegPrecise
narP	SL1767	1	Weak	RegPrecise
narP	SL1765	1	Weak	RegPrecise
narP	SL3872	1	Weak	RegPrecise
narP	SL3871	1	Weak	RegPrecise
narP	SL3870	1	Weak	RegPrecise
narP	SL3869	1	Weak	RegPrecise
narP	SL3868	1	Weak	RegPrecise
narP	SL3867	1	Weak	RegPrecise
narP	SL3866	1	Weak	RegPrecise
narP	SL3865	1	Weak	RegPrecise
narP	SL3864	1	Weak	RegPrecise
narP	SL0937	1	Weak	RegPrecise
narP	SL0936	1	Weak	RegPrecise
narP	SL2336	1	Weak	RegPrecise
narP	SL2335	1	Weak	RegPrecise
narP	SL2334	1	Weak	RegPrecise
narP	SL2333	1	Weak	RegPrecise
narP	SL0074	1	Weak	RegPrecise
narP	SL0073	1	Weak	RegPrecise
narP	SL0072	1	Weak	RegPrecise
narP	SL0071	1	Weak	RegPrecise
narP	SL0070	1	Weak	RegPrecise
narP	SL0069	1	Weak	RegPrecise
narP	SL3328	1	Weak	RegPrecise
narP	SL4277	1	Weak	RegPrecise
narP	SL4278.S	1	Weak	RegPrecise
narP	SL4279	1	Weak	RegPrecise
narP	SL4280	1	Weak	RegPrecise
narP	SL4281	1	Weak	RegPrecise
narP	SL4282	1	Weak	RegPrecise
narP	SL0151	1	Weak	RegPrecise
narP	SL0152	1	Weak	RegPrecise
narP	SL0153	1	Weak	RegPrecise
narP	SL0154	1	Weak	RegPrecise
narP	SL0964	1	Weak	RegPrecise
narP	SL0965	1	Weak	RegPrecise
narP	SL0966	1	Weak	RegPrecise
narP	SL1497	1	Weak	RegPrecise
narP	SL1496	1	Weak	RegPrecise
narP	SL1495	1	Weak	RegPrecise
narP	SL3474	1	Weak	RegPrecise
narP	SL3475	1	Weak	RegPrecise
narP	SL3476	1	Weak	RegPrecise
narP	SL3477	1	Weak	RegPrecise
narP	SL1271	1	Weak	RegPrecise
narP	SL1272	1	Weak	RegPrecise
narP	SL2261	1	Weak	RegPrecise
narP	SL2260	1	Weak	RegPrecise
narP	SL2259	1	Weak	RegPrecise
narP	SL2258	1	Weak	RegPrecise
narP	SL2257	1	Weak	RegPrecise
narP	SL2256	1	Weak	RegPrecise
narP	SL2255	1	Weak	RegPrecise
narP	SL2254	1	Weak	RegPrecise
narP	SL2253	1	Weak	RegPrecise
narP	SL2252	1	Weak	RegPrecise
narP	SL2251	1	Weak	RegPrecise
narP	SL2250	1	Weak	RegPrecise
narP	SL2249	1	Weak	RegPrecise
narP	SL2248	1	Weak	RegPrecise
narP	SL2247	1	Weak	RegPrecise
narP	SL4343	1	Weak	RegPrecise
narP	SL4342	1	Weak	RegPrecise
narP	SL4341	1	Weak	RegPrecise
narP	SL4340	1	Weak	RegPrecise
nhaR	SL0039	1	Strong	RegPrecise
nikR	SL1255	-1	Strong	RegPrecise
nikR	SL1256	-1	Strong	RegPrecise
nikR	SL1257	-1	Strong	RegPrecise
nikR	SL1258	-1	Strong	RegPrecise
nikR	SL1259	-1	Strong	RegPrecise
nikR	SL2783	-1	Strong	RegPrecise
norR	SL2839	1	Weak	RegPrecise
norR	SL2840	1	Weak	RegPrecise
norR	SL2841	1	Weak	RegPrecise
nrdR	SL2277	-1	Strong	RegPrecise
nrdR	SL2278	-1	Strong	RegPrecise
nrdR	SL2279	-1	Strong	RegPrecise
nrdR	SL2805	-1	Strong	RegPrecise
nrdR	SL2806	-1	Strong	RegPrecise
nrdR	SL2807	-1	Strong	RegPrecise
nrdR	SL2808	-1	Strong	RegPrecise
nrdR	SL4452	-1	Strong	RegPrecise
nrdR	SL4451	-1	Strong	RegPrecise
nsrR	SL2556	-1	Strong	RegPrecise
nsrR	SL0937	-1	Strong	RegPrecise
nsrR	SL0936	-1	Strong	RegPrecise
nsrR	SL1808	-1	Strong	RegPrecise
nsrR	SL1609	-1	Strong	RegPrecise
nsrR	SL1608	-1	Strong	RegPrecise
nsrR	SL4399	-1	Strong	RegPrecise
nsrR	SL4277	-1	Strong	RegPrecise
nsrR	SL4278.S	-1	Strong	RegPrecise
nsrR	SL4279	-1	Strong	RegPrecise
nsrR	SL4280	-1	Strong	RegPrecise
nsrR	SL4281	-1	Strong	RegPrecise
nsrR	SL4282	-1	Strong	RegPrecise
nsrR	SL2860	-1	Strong	RegPrecise
nsrR	SL1433	-1	Strong	RegPrecise
nsrR	SL1432	-1	Strong	RegPrecise
nsrR	SL1431	-1	Strong	RegPrecise
nsrR	SL1369	-1	Strong	RegPrecise
nsrR	SL1370	-1	Strong	RegPrecise
nsrR	SL1371	-1	Strong	RegPrecise
nsrR	SL1372	-1	Strong	RegPrecise
nsrR	SL1373	-1	Strong	RegPrecise
nsrR	SL1374	-1	Strong	RegPrecise
ntrC	SL4006	1	Weak	RegPrecise
ntrC	SL4005	1	Weak	RegPrecise
ntrC	SL4007	1	Weak	RegPrecise
ntrC	SL1303	1	Weak	RegPrecise
ntrC	SL1304	1	Weak	RegPrecise
ntrC	SL1305	1	Weak	RegPrecise
ntrC	SL1306	1	Weak	RegPrecise
ntrC	SL1307	1	Weak	RegPrecise
ntrC	SL0462	1	Weak	RegPrecise
ntrC	SL0463	1	Weak	RegPrecise
ntrC	SL0665	1	Weak	RegPrecise
ntrC	SL0664	1	Weak	RegPrecise
ntrC	SL0663	1	Weak	RegPrecise
ntrC	SL0662	1	Weak	RegPrecise
ntrC	SL2354	1	Weak	RegPrecise
ntrC	SL2353	1	Weak	RegPrecise
ntrC	SL2352	1	Weak	RegPrecise
ntrC	SL2351	1	Weak	RegPrecise
ntrC	SL0830	1	Weak	RegPrecise
ntrC	SL0829	1	Weak	RegPrecise
ntrC	SL0828	1	Weak	RegPrecise
pdhR	SL0202	-1	Strong	RegPrecise
pdhR	SL2646	-1	Strong	RegPrecise
pdhR	SL1211	-1	Strong	RegPrecise
pdhR	SL0443	-1	Strong	RegPrecise
pdhR	SL0442	-1	Strong	RegPrecise
pdhR	SL0441	-1	Strong	RegPrecise
pdhR	SL0440	-1	Strong	RegPrecise
pdhR	SL0439	-1	Strong	RegPrecise
pdhR	SL0154	-1	Strong	RegPrecise
phnR	SL0429	-1	Strong	RegPrecise
phnR	SL0428	-1	Strong	RegPrecise
phnR	SL0427	-1	Strong	RegPrecise
phnR	SL0426	-1	Strong	RegPrecise
phnR	SL0430	-1	Strong	RegPrecise
phnR	SL0431	-1	Strong	RegPrecise
phnR	SL0432	-1	Strong	RegPrecise
purR	SL4176	-1	Strong	RegPrecise
purR	SL4175	-1	Strong	RegPrecise
purR	SL1780	-1	Strong	RegPrecise
purR	SL1430	-1	Strong	RegPrecise
purR	SL2363	-1	Strong	RegPrecise
purR	SL2362	-1	Strong	RegPrecise
purR	SL3747	-1	Strong	RegPrecise
purR	SL0534	-1	Strong	RegPrecise
purR	SL0533	-1	Strong	RegPrecise
purR	SL4366	-1	Strong	RegPrecise
purR	SL2499.S	-1	Strong	RegPrecise
purR	SL2500	-1	Strong	RegPrecise
purR	SL4268	-1	Strong	RegPrecise
purR	SL1883	-1	Strong	RegPrecise
purR	SL2565	-1	Strong	RegPrecise
purR	SL2511	-1	Strong	RegPrecise
purR	SL2510	-1	Strong	RegPrecise
purR	SL2487	-1	Strong	RegPrecise
purR	SL3579	-1	Strong	RegPrecise
purR	SL0066	-1	Strong	RegPrecise
purR	SL1058	-1	Strong	RegPrecise
purR	SL1163	-1	Strong	RegPrecise
purR	SL3333	-1	Strong	RegPrecise
purR	SL3334	-1	Strong	RegPrecise
purR	SL2555	-1	Strong	RegPrecise
purR	SL1232	-1	Strong	RegPrecise
purR	SL0542	-1	Strong	RegPrecise
purR	SL0541	-1	Strong	RegPrecise
purR	SL0413	-1	Strong	RegPrecise
purR	SL3851.S	-1	Strong	RegPrecise
purR	SL1365	-1	Strong	RegPrecise
purR	SL3055	-1	Strong	RegPrecise
purR	SL3053	-1	Strong	RegPrecise
qorR	SL4401	-1	Strong	RegPrecise
qorR	SL4402	-1	Strong	RegPrecise
qorR	SL3195	-1	Strong	RegPrecise
qorR	SL0108	-1	Strong	RegPrecise
qorR	SL0107	-1	Strong	RegPrecise
qorR	SL0106	-1	Strong	RegPrecise
qorR	SL2147	-1	Strong	RegPrecise
qorR	SL2146	-1	Strong	RegPrecise
qorR	SL4164	-1	Strong	RegPrecise
qorR	SL4163	-1	Strong	RegPrecise
qorR	SL4162	-1	Strong	RegPrecise
qorR	SL4161	-1	Strong	RegPrecise
qorR	SL4160	-1	Strong	RegPrecise
qorR	SL4159	-1	Strong	RegPrecise
qorR	SL2035	-1	Strong	RegPrecise
qorR	SL2034	-1	Strong	RegPrecise
qorR	SL2033	-1	Strong	RegPrecise
qorR	SL2032	-1	Strong	RegPrecise
qorR	SL2031	-1	Strong	RegPrecise
qorR	SL2030	-1	Strong	RegPrecise
qorR	SL2029	-1	Strong	RegPrecise
qorR	SL2028	-1	Strong	RegPrecise
qorR	SL2027	-1	Strong	RegPrecise
qorR	SL2026	-1	Strong	RegPrecise
qorR	SL2025	-1	Strong	RegPrecise
qorR	SL2024	-1	Strong	RegPrecise
qorR	SL2023	-1	Strong	RegPrecise
qorR	SL2022	-1	Strong	RegPrecise
qorR	SL2021	-1	Strong	RegPrecise
qorR	SL2020	-1	Strong	RegPrecise
qorR	SL2019	-1	Strong	RegPrecise
qorR	SL2018	-1	Strong	RegPrecise
qorR	SL2017	-1	Strong	RegPrecise
qorR	SL2016	-1	Strong	RegPrecise
qorR	SL4130	-1	Strong	RegPrecise
qorR	SL4131	-1	Strong	RegPrecise
rbsR	SL3881	-1	Strong	RegPrecise
rbsR	SL3882	-1	Strong	RegPrecise
rbsR	SL3883	-1	Strong	RegPrecise
rbsR	SL3884	-1	Strong	RegPrecise
rbsR	SL3885	-1	Strong	RegPrecise
rbsR	SL3886	-1	Strong	RegPrecise
rcnR	SL3023	-1	Strong	RegPrecise
rcnR	SL3024	-1	Strong	RegPrecise
rhaR	SL4048	1	Strong	RegPrecise
rhaR	SL4049	1	Strong	RegPrecise
rhaS	SL4050	1	Strong	RegPrecise
rhaS	SL4048	1	Strong	RegPrecise
rhaS	SL4049	1	Strong	RegPrecise
rhaS	SL1911	1	Strong	RegPrecise
rhaS	SL4054	1	Strong	RegPrecise
rhaS	SL4053	1	Strong	RegPrecise
rhaS	SL4052	1	Strong	RegPrecise
rhaS	SL4047	1	Strong	RegPrecise
rhaS	SL4046	1	Strong	RegPrecise
rhaS	SL4045	1	Strong	RegPrecise
rhaS	SL4044	1	Strong	RegPrecise
rhaS	SL4043	1	Strong	RegPrecise
rspR	SL1505	-1	Strong	RegPrecise
rspR	SL1506	-1	Strong	RegPrecise
rutR	SL0066	-1	Strong	RegPrecise
rutR	SL0067	-1	Strong	RegPrecise
sdaR	SL0210	1	Strong	RegPrecise
sdaR	SL3249	1	Strong	RegPrecise
sdaR	SL3248	1	Strong	RegPrecise
sdaR	SL3247	1	Strong	RegPrecise
sdaR	SL2962	1	Strong	RegPrecise
sdaR	SL2961	1	Strong	RegPrecise
sdaR	SL2960	1	Strong	RegPrecise
sdaR	SL2959	1	Strong	RegPrecise
sdaR	SL3250	1	Strong	RegPrecise
sgaR	SL2344	-1	Strong	RegPrecise
sgaR	SL2343	-1	Strong	RegPrecise
sgaR	SL2342	-1	Strong	RegPrecise
sgaR	SL2341	-1	Strong	RegPrecise
sgaR	SL2340	-1	Strong	RegPrecise
sgaR	SL2345	-1	Strong	RegPrecise
siaR	SL1130	-1	Strong	RegPrecise
siaR	SL1131	-1	Weak	RegPrecise
siaR	SL1129	-1	Weak	RegPrecise
siaR	SL1128	-1	Weak	RegPrecise
siaR	SL1127	-1	Weak	RegPrecise
siaR	SL0802	-1	Weak	RegPrecise
siaR	SL0803	-1	Weak	RegPrecise
siaR	SL0804	-1	Weak	RegPrecise
siaR	SL0805	-1	Weak	RegPrecise
siaR	SL0806	-1	Weak	RegPrecise
siaR	SL4456	-1	Weak	RegPrecise
siaR	SL3224	-1	Weak	RegPrecise
siaR	SL1834	-1	Weak	RegPrecise
siaR	SL4338	-1	Weak	RegPrecise
siaR	SL2071	-1	Weak	RegPrecise
siaR	SL2072	-1	Weak	RegPrecise
siaR	SL2073	-1	Weak	RegPrecise
siaR	SL2074	-1	Weak	RegPrecise
siaR	SL2075	-1	Weak	RegPrecise
siaR	SL2076	-1	Weak	RegPrecise
siaR	SL2077	-1	Weak	RegPrecise
siaR	SL2078	-1	Weak	RegPrecise
siaR	SL0113	-1	Weak	RegPrecise
siaR	SL0112	-1	Weak	RegPrecise
siaR	SL0111	-1	Weak	RegPrecise
siaR	SL0110	-1	Weak	RegPrecise
siaR	SL3283	-1	Weak	RegPrecise
siaR	SL0002	-1	Weak	RegPrecise
siaR	SL0003	-1	Weak	RegPrecise
siaR	SL0004	-1	Weak	RegPrecise
siaR	SL1723	-1	Weak	RegPrecise
siaR	SL1724	-1	Weak	RegPrecise
siaR	SL1725	-1	Weak	RegPrecise
siaR	SL1726	-1	Weak	RegPrecise
siaR	SL1727	-1	Weak	RegPrecise
soxR	SL4265	1	Weak	RegPrecise
soxR	SL4266	1	Weak	RegPrecise
srlR	SL2832	-1	Strong	RegPrecise
srlR	SL2833	-1	Strong	RegPrecise
srlR	SL2834	-1	Strong	RegPrecise
srlR	SL2835	-1	Strong	RegPrecise
srlR	SL2836	-1	Strong	RegPrecise
srlR	SL2837	-1	Strong	RegPrecise
srlR	SL2838.S	-1	Strong	RegPrecise
sL1555	SL1556	-1	Strong	RegPrecise
sL1555	SL1557	-1	Strong	RegPrecise
talR	SL3696	-1	Strong	RegPrecise
talR	SL3697	-1	Strong	RegPrecise
talR	SL3698	-1	Strong	RegPrecise
trpR	SL1723	-1	Strong	RegPrecise
trpR	SL1724	-1	Strong	RegPrecise
trpR	SL1725	-1	Strong	RegPrecise
trpR	SL1726	-1	Strong	RegPrecise
trpR	SL1727	-1	Strong	RegPrecise
